cluster,rna_class,observed,expected,cluster_size,class_total,cluster_composition,class_distribution,log2_obs_expected,log2_or,p_value,descriptive_only,p_fdr,analysis,method,algorithm,run,q_family
3,tRNA,0,1.967845659163987,72,17,0,0,,-2.249847646135476,0.2424487007158495,True,0.5455095766106614,carriers,SEG_intermediate,pam,k6,0.5181621308175148
0,diverse,4,2.416398713826367,167,9,0.02395209580838323,0.4444444444444444,0.727141476214238,1.172729853120471,0.2592096872475892,True,0.5598929244547928,carriers,SEG_intermediate,pam,k6,0.5439374266076353
2,pre-rRNA,2,4.451768488745981,71,39,0.02816901408450704,0.05128205128205128,-1.154378568236328,-1.018804401438058,0.2972394798967266,True,0.6173435351701245,carriers,SEG_intermediate,pam,k6,0.5815555041457695
1,ribosomal protein,1,2.958199356913183,115,16,0.008695652173913044,0.0625,-1.564719280813773,-1.264457683418924,0.328096240266238,True,0.6561924805324759,carriers,SEG_intermediate,pam,k6,0.6253128343897713
0,snRNA,8,10.47106109324759,167,39,0.04790419161676647,0.2051282051282051,-0.3883357412056979,-0.4776089524614078,0.4561452345446139,False,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.7404361522668081
0,snoRNA,3,4.832797427652733,167,18,0.01796407185628742,0.1666666666666667,-0.687896023064606,-0.7257869531440989,0.4247270452361426,True,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.7095827430207582
1,diverse,0,1.663987138263666,115,9,0,0,,-2.138226860461447,0.3783786827733544,True,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.6780679934655245
2,ribosomal protein,3,1.826366559485531,71,16,0.04225352112676056,0.1875,0.7159861513470768,1.027237871477816,0.4123050947204047,True,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.6996348976909489
2,snoRNA,3,2.054662379421222,71,18,0.04225352112676056,0.1666666666666667,0.5460611499047643,0.8225608894667241,0.4477071109266937,True,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.7296635007054766
4,snRNA,10,7.963022508038585,127,39,0.07874015748031496,0.2564102564102564,0.3286119593835508,0.498890697703678,0.4128709643163871,False,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.6996348976909489
5,snRNA,6,4.389067524115756,70,39,0.08571428571428572,0.1538461538461539,0.4510480350445437,0.6441032111642774,0.4283388275541272,False,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.7109722342599242
5,snoRNA,3,2.02572347266881,70,18,0.04285714285714286,0.1666666666666667,0.5665252524644797,0.8464639590967207,0.4429536445840379,True,0.7037669332974044,carriers,SEG_intermediate,pam,k6,0.7281742842302542
4,mRNA,71,67.37942122186494,127,330,0.5590551181102362,0.2151515151515151,0.07551098861730297,0.2057980193447161,0.4868740740256716,False,0.7303111110385074,carriers,SEG_intermediate,pam,k6,0.7646160406142876
0,tRNA,3,4.564308681672026,167,17,0.01796407185628742,0.1764705882352941,-0.6054338628726331,-0.6263002191567434,0.5796378734205062,True,0.8006407004002747,carriers,SEG_intermediate,pam,k6,0.8495090444833724
2,diverse,0,1.027331189710611,71,9,0,0,,-1.324319522890133,0.6076431322209359,True,0.8006407004002747,carriers,SEG_intermediate,pam,k6,0.868216536547926
3,diverse,0,1.041800643086817,72,9,0,0,,-1.347019075850193,0.6078938651187271,True,0.8006407004002747,carriers,SEG_intermediate,pam,k6,0.868216536547926
5,diverse,0,1.012861736334405,70,9,0,0,,-1.30134264081507,0.6074805983071916,True,0.8006407004002747,carriers,SEG_intermediate,pam,k6,0.868216536547926
5,ncRNA,5,4.051446945337621,70,36,0.07142857142857142,0.1388888888888889,0.3034908466306859,0.4752521361196961,0.5861264674365424,False,0.8006407004002747,carriers,SEG_intermediate,pam,k6,0.856971910872923
0,ncRNA,8,9.665594855305466,167,36,0.04790419161676647,0.2222222222222222,-0.272858523785762,-0.3230591769060115,0.698405695340506,False,0.8708333331636975,carriers,SEG_intermediate,pam,k6,0.9361061966069485
2,tRNA,1,1.940514469453376,71,17,0.01408450704225352,0.05882352941176471,-0.9564391906244188,-0.534240206285835,0.7082263714698434,True,0.8708333331636975,carriers,SEG_intermediate,pam,k6,0.9361061966069485
3,snoRNA,1,2.083601286173633,72,18,0.01388888888888889,0.05555555555555555,-1.059079232754022,-0.6448473921777749,0.709567901096346,True,0.8708333331636975,carriers,SEG_intermediate,pam,k6,0.9361061966069485
4,tRNA,4,3.471061093247588,127,17,0.03149606299212598,0.2352941176470588,0.2046232421080971,0.3810553998496089,0.760744007537443,True,0.9128928090449315,carriers,SEG_intermediate,pam,k6,0.9703978678824076
1,unknown,23,21.81672025723473,115,118,0.2,0.1949152542372881,0.07619962588139897,0.1340288722587545,0.7923017418494895,False,0.9300933491276616,carriers,SEG_intermediate,pam,k6,1.0
1,snRNA,7,7.210610932475884,115,39,0.06086956521739131,0.1794871794871795,-0.04276657761841689,0.01627308099614802,1.0,False,1.0,carriers,SEG_intermediate,pam,k6,1.0
1,tRNA,3,3.143086816720257,115,17,0.02608695652173913,0.1764705882352941,-0.06721962134295581,0.0824990101693927,1.0,True,1.0,carriers,SEG_intermediate,pam,k6,1.0
2,snRNA,4,4.451768488745981,71,39,0.05633802816901409,0.1025641025641026,-0.154378568236328,-0.04401317624814113,1.0,True,1.0,carriers,SEG_intermediate,pam,k6,1.0
2,unknown,13,13.46945337620579,71,118,0.1830985915492958,0.1101694915254237,-0.05117968059482864,-0.0340600410058982,1.0,False,1.0,carriers,SEG_intermediate,pam,k6,1.0
3,ribosomal protein,1,1.852090032154341,72,16,0.01388888888888889,0.0625,-0.8891542313117098,-0.4643623816938526,1.0,True,1.0,carriers,SEG_intermediate,pam,k6,1.0
3,snRNA,4,4.514469453376206,72,39,0.05555555555555555,0.1025641025641026,-0.1745564501739582,-0.06802558365478806,1.0,True,1.0,carriers,SEG_intermediate,pam,k6,1.0
5,pre-rRNA,4,4.389067524115756,70,39,0.05714285714285714,0.1025641025641026,-0.1339144656766123,-0.01968950117687169,1.0,True,1.0,carriers,SEG_intermediate,pam,k6,1.0
5,unknown,14,13.27974276527331,70,118,0.2,0.1186440677966102,0.07619962588139897,0.1394070755507628,0.8713815714525253,False,1.0,carriers,SEG_intermediate,pam,k6,1.0
1,diverse,1,0.02893890675241157,2,9,0.5,0.1111111111111111,5.11084576868829,6.171103192639594,0.02875250477655063,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,0.46715179757786185
1,ribosomal protein,1,0.05144694533762058,2,16,0.5,0.0625,4.280770770130602,5.287786839307453,0.0508256054180841,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,0.6534720696610813
2,unknown,2,0.5691318327974276,3,118,0.6666666666666666,0.01694915254237288,1.813165220047605,2.848627417518711,0.0938530941976372,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,0.8759689658084484
3,diverse,8,8.884244372990354,614,9,0.01302931596091205,0.8888888888888888,-0.1512490766818893,-3.834972898982809,0.1106528070923214,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,0.9053411489371752
3,mRNA,328,325.7556270096463,614,330,0.5342019543973942,0.9939393939393939,0.009905715132691284,1.575869854819155,0.1561963393772143,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,1.0
3,ribosomal protein,15,15.79421221864952,614,16,0.0244299674267101,0.9375,-0.07443347963105831,-2.951491538139986,0.1891556494519909,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,1.0
3,unknown,115,116.4823151125402,614,118,0.1872964169381107,0.9745762711864406,-0.0184770736570429,-1.460515129796667,0.1797259728424387,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,1.0
4,pre-rRNA,1,0.1881028938906752,3,39,0.3333333333333333,0.02564102564102564,2.410406050547198,3.179883246612111,0.1768215406524169,True,0.8512004225339591,carriers,SEG_intermediate,hierarchical,k4,1.0
1,mRNA,0,1.061093247588424,2,330,0,0,,-2.508040202990525,0.2199853985118908,True,0.8799415940475633,carriers,SEG_intermediate,hierarchical,k4,1.0
1,ncRNA,0,0.1157556270096463,2,36,0,0,,1.679306560764277,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,pre-rRNA,0,0.1254019292604502,2,39,0,0,,1.557926538408753,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,snRNA,0,0.1254019292604502,2,39,0,0,,1.557926538408753,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,snoRNA,0,0.05787781350482315,2,18,0,0,,2.703435970601012,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,tRNA,0,0.05466237942122187,2,17,0,0,,2.785998848922693,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,unknown,0,0.3794212218649518,2,118,0,0,,-0.2376915577193305,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,diverse,0,0.04340836012861737,3,9,0,0,,3.198565049486214,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,mRNA,1,1.591639871382637,3,330,0.3333333333333333,0.00303030303030303,-0.6705139448363696,-0.918705895769729,0.6028630742195544,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,ncRNA,0,0.1736334405144695,3,36,0,0,,1.191409364769727,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,pre-rRNA,0,0.1881028938906752,3,39,0,0,,1.070016586630859,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,ribosomal protein,0,0.07717041800643087,3,16,0,0,,2.385460919338964,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,snRNA,0,0.1881028938906752,3,39,0,0,,1.070016586630859,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,snoRNA,0,0.08681672025723473,3,18,0,0,,2.215612639489522,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
2,tRNA,0,0.0819935691318328,3,17,0,0,,2.298179492114754,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
3,ncRNA,36,35.53697749196142,614,36,0.05863192182410423,1,0.01867592476042316,0.1011142510228667,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
3,pre-rRNA,38,38.4983922829582,614,39,0.06188925081433225,0.9743589743589743,-0.01879878065823964,-1.582462162069508,0.4061092328256266,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
3,snRNA,39,38.4983922829582,614,39,0.06351791530944625,1,0.01867592476042316,0.2225714712952118,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
3,snoRNA,18,17.76848874598071,614,18,0.02931596091205212,1,0.01867592476042316,-0.9234621208159389,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
3,tRNA,17,16.78135048231511,614,17,0.02768729641693811,1,0.01867592476042316,-1.006049044672805,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,diverse,0,0.04340836012861737,3,9,0,0,,3.198565049486214,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,mRNA,1,1.591639871382637,3,330,0.3333333333333333,0.00303030303030303,-0.6705139448363696,-0.918705895769729,0.6028630742195544,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,ncRNA,0,0.1736334405144695,3,36,0,0,,1.191409364769727,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,ribosomal protein,0,0.07717041800643087,3,16,0,0,,2.385460919338964,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,snRNA,0,0.1881028938906752,3,39,0,0,,1.070016586630859,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,snoRNA,0,0.08681672025723473,3,18,0,0,,2.215612639489522,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,tRNA,0,0.0819935691318328,3,17,0,0,,2.298179492114754,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
4,unknown,1,0.5691318327974276,3,118,0.3333333333333333,0.00847457627118644,0.8131652200476052,1.359497245335085,0.468591417391605,True,1.0,carriers,SEG_intermediate,hierarchical,k4,1.0
1,diverse,1,0.02893890675241157,2,9,0.5,0.1111111111111111,5.11084576868829,6.171103192639594,0.02875250477655063,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,0.46715179757786185
1,ribosomal protein,1,0.05144694533762058,2,16,0.5,0.0625,4.280770770130602,5.287786839307453,0.0508256054180841,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,0.6534720696610813
2,unknown,2,0.5691318327974276,3,118,0.6666666666666666,0.01694915254237288,1.813165220047605,2.848627417518711,0.0938530941976372,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,0.8759689658084484
3,diverse,8,8.884244372990354,614,9,0.01302931596091205,0.8888888888888888,-0.1512490766818893,-3.834972898982809,0.1106528070923214,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,0.9053411489371752
3,mRNA,328,325.7556270096463,614,330,0.5342019543973942,0.9939393939393939,0.009905715132691284,1.575869854819155,0.1561963393772143,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,1.0
3,ribosomal protein,15,15.79421221864952,614,16,0.0244299674267101,0.9375,-0.07443347963105831,-2.951491538139986,0.1891556494519909,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,1.0
3,unknown,115,116.4823151125402,614,118,0.1872964169381107,0.9745762711864406,-0.0184770736570429,-1.460515129796667,0.1797259728424387,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,1.0
4,pre-rRNA,1,0.1254019292604502,2,39,0.5,0.02564102564102564,2.995368551268354,3.919327698846741,0.1215651552573124,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,0.9653703505727751
5,unknown,1,0.1897106109324759,1,118,1,0.00847457627118644,2.398127720768761,3.687156013262514,0.1897106109324759,True,0.9485530546623794,carriers,SEG_intermediate,hierarchical,k5,1.0
1,mRNA,0,1.061093247588424,2,330,0,0,,-2.508040202990525,0.2199853985118908,True,0.9899342933035088,carriers,SEG_intermediate,hierarchical,k5,1.0
1,ncRNA,0,0.1157556270096463,2,36,0,0,,1.679306560764277,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
1,pre-rRNA,0,0.1254019292604502,2,39,0,0,,1.557926538408753,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
1,snRNA,0,0.1254019292604502,2,39,0,0,,1.557926538408753,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
1,snoRNA,0,0.05787781350482315,2,18,0,0,,2.703435970601012,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
1,tRNA,0,0.05466237942122187,2,17,0,0,,2.785998848922693,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
1,unknown,0,0.3794212218649518,2,118,0,0,,-0.2376915577193305,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,diverse,0,0.04340836012861737,3,9,0,0,,3.198565049486214,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,mRNA,1,1.591639871382637,3,330,0.3333333333333333,0.00303030303030303,-0.6705139448363696,-0.918705895769729,0.6028630742195544,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,ncRNA,0,0.1736334405144695,3,36,0,0,,1.191409364769727,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,pre-rRNA,0,0.1881028938906752,3,39,0,0,,1.070016586630859,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,ribosomal protein,0,0.07717041800643087,3,16,0,0,,2.385460919338964,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,snRNA,0,0.1881028938906752,3,39,0,0,,1.070016586630859,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,snoRNA,0,0.08681672025723473,3,18,0,0,,2.215612639489522,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
2,tRNA,0,0.0819935691318328,3,17,0,0,,2.298179492114754,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,ncRNA,36,35.53697749196142,614,36,0.05863192182410423,1,0.01867592476042316,0.1011142510228667,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,pre-rRNA,38,38.4983922829582,614,39,0.06188925081433225,0.9743589743589743,-0.01879878065823964,-1.582462162069508,0.4061092328256266,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,snRNA,39,38.4983922829582,614,39,0.06351791530944625,1,0.01867592476042316,0.2225714712952118,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,snoRNA,18,17.76848874598071,614,18,0.02931596091205212,1,0.01867592476042316,-0.9234621208159389,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,tRNA,17,16.78135048231511,614,17,0.02768729641693811,1,0.01867592476042316,-1.006049044672805,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,diverse,0,0.02893890675241157,2,9,0,0,,3.686353080196439,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,mRNA,1,1.061093247588424,2,330,0.5,0.00303030303030303,-0.0855514441152133,-0.1767825818075553,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,ncRNA,0,0.1157556270096463,2,36,0,0,,1.679306560764277,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,ribosomal protein,0,0.05144694533762058,2,16,0,0,,2.873276315003308,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,snRNA,0,0.1254019292604502,2,39,0,0,,1.557926538408753,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,snoRNA,0,0.05787781350482315,2,18,0,0,,2.703435970601012,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,tRNA,0,0.05466237942122187,2,17,0,0,,2.785998848922693,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
4,unknown,0,0.3794212218649518,2,118,0,0,,-0.2376915577193305,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,diverse,0,0.01446945337620579,1,9,0,0,,4.425676019725191,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,mRNA,0,0.5305466237942122,1,330,0,0,,-1.766116889028351,0.4694533762057878,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,ncRNA,0,0.05787781350482315,1,36,0,0,,2.418738300900042,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,pre-rRNA,0,0.06270096463022508,1,39,0,0,,2.297370990643384,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,ribosomal protein,0,0.02572347266881029,1,16,0,0,,3.612626529614719,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,snRNA,0,0.06270096463022508,1,39,0,0,,2.297370990643384,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,snoRNA,0,0.02893890675241157,1,18,0,0,,3.442794094404916,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
5,tRNA,0,0.02733118971061093,1,17,0,0,,3.525353011583001,1.0,True,1.0,carriers,SEG_intermediate,hierarchical,k5,1.0
3,pre-rRNA,4,20.44051446945338,326,39,0.01226993865030675,0.1025641025641026,-2.353359602962723,-3.282310332126045,1.729365895043753e-08,True,9.338575833236266e-07,carriers,SEG_intermediate,hierarchical,k6,1.3895588583271345e-05
4,pre-rRNA,34,18.05787781350482,288,39,0.1180555555555556,0.8717948717948718,0.9129063910763812,3.021705647073228,6.024215244818833e-08,False,1.626538116101085e-06,carriers,SEG_intermediate,hierarchical,k6,1.3895588583271345e-05
3,mRNA,194,172.9581993569132,326,330,0.5950920245398773,0.5878787878787879,0.1656332438408367,0.787450141738081,0.0007412237814504771,False,0.01334202806610859,carriers,SEG_intermediate,hierarchical,k6,0.0250163026239536
4,mRNA,134,152.7974276527331,288,330,0.4652777777777778,0.4060606060606061,-0.1893872550997532,-0.7046440015571684,0.002859445808898587,False,0.03860251842013093,carriers,SEG_intermediate,hierarchical,k6,0.08908273481568674
1,diverse,1,0.02893890675241157,2,9,0.5,0.1111111111111111,5.11084576868829,6.171103192639594,0.02875250477655063,True,0.2751005030180742,carriers,SEG_intermediate,hierarchical,k6,0.46715179757786185
4,snoRNA,13,8.334405144694534,288,18,0.04513888888888889,0.7222222222222222,0.64136048538707,1.553682029963065,0.0305667225575638,False,0.2751005030180742,carriers,SEG_intermediate,hierarchical,k6,0.46715179757786185
